u,v,mode,distance_km,terrain,route_ref,lanes,highway,bridge,tunnel,surface,osm_way_id
n6264794447,n6264794484,road,3.82,plain,SH-017,2,primary,0,0,asphalt,669009078
n6264794484,n6264797095,road,1.5,plain,SH-017,2,primary,0,0,asphalt,1313330365
n6264797095,n6264797114,road,1.78,plain,SH-017,2,primary,0,0,asphalt,669009080
n6264797114,n6265606877,road,0.11,plain,NH29,2,trunk,0,0,asphalt,386520066
n6265478884,n6265479399,road,0.7,plain,SH-018,2,primary,0,0,asphalt,1314689553
n6265478884,n6265479424,road,2.99,plain,secondary,2,secondary,0,0,unpaved,461729577
n6265479391,n6265479399,road,0.35,plain,SH-018,2,primary,0,0,asphalt,1315724538
n6265479424,n6265479430,road,0.66,plain,secondary,2,secondary,0,0,asphalt,1315754978
n6265606877,n6265606889,road,11.99,plain,SH-017,2,primary,0,0,asphalt,669096117
n6265606889,n6265607497,road,5.82,plain,SH-017,2,primary,0,0,,669096126
n6265607090,n6265607497,road,1.89,plain,SH-017,2,primary,0,0,,669096127
n6265607090,n6265607533,road,0.85,plain,SH-017,2,primary,0,0,unpaved,1313338044
n6265607533,n6265607562,road,1.25,plain,SH-017,2,primary,0,0,asphalt,1313338043
n6266422671,n6266423865,road,8.71,plain,secondary,2,secondary,0,0,,1123312779
n6266423865,n6266423935,road,4.43,plain,secondary,2,secondary,0,0,,669184461
n6268439091,n6268439292,road,3.07,mountain,primary,2,primary,0,0,,669395715
n6268439292,n6268439343,road,1.71,plain,primary,2,primary,0,0,,669395720
n6268439343,n6268439432,road,3.34,mountain,primary,2,primary,0,0,,669395726
n6268439432,n6268439450,road,1.64,plain,primary,2,primary,0,0,,669395728
n6268439450,n6268439479,road,0.47,plain,primary,2,primary,0,0,,669395730
n6268439479,n6268439594,road,1.3,plain,primary,2,primary,0,0,,669395734
n6268439594,n6268439609,road,0.67,plain,primary,2,primary,0,0,,669395736
n6268439609,n6268439745,road,1.55,plain,primary,2,primary,0,0,,669395738
n6268439745,n6268439828,road,2.18,plain,primary,2,primary,0,0,,669395742
n6268439828,n6268440829,road,21.52,mountain,primary,2,primary,0,0,,669395747
n6268440829,n6268441762,road,9.32,mountain,primary,2,primary,0,0,,669395799
n6268441762,n6268442132,road,7.93,mountain,primary,2,primary,0,0,,669395822
n6268442132,n6268442343,road,3.05,hilly,primary,2,primary,0,0,,669395856
n6268442343,n6268442454,road,3.61,plain,primary,2,primary,0,0,,669395863
n6268442454,n6268442466,road,0.57,plain,primary,2,primary,0,0,,669395872
n6268442466,n6268442496,road,1.2,plain,primary,2,primary,0,0,,669395890
n6268442496,n6268443277,road,15.99,mountain,primary,2,primary,0,0,,669395921
n6284459610,n958034891,road,1.03,plain,SH-005,2,primary,0,0,asphalt,1118638314
n6284459637,n7947044322,road,6.93,plain,NH115,2,trunk,0,0,,293149254
n6284459637,n958034784,road,1.83,plain,NH15,2,trunk,0,0,,851963461
n6336366879,n9761005422,road,4.47,plain,KJ-M-003,2,secondary,0,0,paved,1334735442
n6338287389,n6338287410,road,0.16,plain,NH6,2,trunk,1,0,,676867602
n6338287410,n6338287411,road,0.63,plain,NH6,2,trunk,0,0,asphalt,676867603
n6338287411,n6338287867,road,0.34,plain,secondary,2,secondary,0,0,asphalt,1344646431
n6338287418,n6338287421,road,3.82,mountain,Kj-M-15,2,secondary,0,0,asphalt,1344646439
n6338287421,n6338287648,road,2.74,plain,Kj-M-15,2,secondary,0,0,asphalt,1344646422
n6338287867,n6338287878,road,0.52,plain,secondary,2,secondary,0,0,asphalt,1344646435
n6352911443,n6359239941,road,11.14,mountain,secondary,2,secondary,0,0,,679125256
n6431000943,n6431000970,road,8.77,plain,1,2,secondary,1,0,asphalt,686129501
n653096746,n653096774,road,1.68,plain,secondary,2,secondary,1,0,asphalt,543647063
n653096746,n653096879,road,2.9,plain,secondary,2,secondary,0,0,,1135627820
n653096746,n653097024,road,0.96,plain,primary,2,primary,0,0,asphalt,51188438
n653096746,n653097048,road,0.86,plain,primary,2,primary,0,0,asphalt,51188438
n653096746,n653997449,road,0.8,plain,secondary,2,secondary,0,0,,1135617344
n653096764,n653096771,road,0.34,plain,secondary,1,secondary,1,0,asphalt,867774689
n653096764,n653997362,road,0.46,plain,secondary,2,secondary,0,0,,1267019487
n653096771,n653096774,road,0.71,plain,secondary,2,secondary,0,0,,565369280
n653096816,n653096822,road,0.3,plain,primary,2,primary,1,0,asphalt,51188429
n653096816,n653096879,road,1.38,plain,secondary,2,secondary,0,0,,588785839
n653096816,n653096938,road,1.08,plain,secondary,2,secondary,0,0,,588785841
n653096822,n653096999,road,1.28,plain,primary,2,primary,0,0,,761342362
n653096955,n653096968,road,0.36,plain,secondary,2,secondary,1,0,,51188919
n653096955,n653097048,road,0.92,plain,primary,1,primary,0,0,asphalt,98720786
n653096955,n653097058,road,0.09,plain,primary,2,primary,0,0,asphalt,761342359
n653096999,n653097008,road,0.52,plain,primary,2,primary,0,0,asphalt,51188438
n653097008,n653097024,road,1.39,plain,primary,2,primary,0,0,asphalt,51188438
n653097079,n653107307,road,0.13,plain,primary,2,primary,1,0,,51188926
n653097300,n653097329,road,0.39,plain,primary,2,primary,0,0,,393657586
n653097329,n653097342,road,0.66,plain,primary,2,primary,0,0,,393657586
n653097329,n653097352,road,1.33,plain,primary,2,primary,0,0,,662909140
n653097342,n653097352,road,0.67,plain,primary,2,primary,0,0,,1303639560
n653097342,n653097355,road,0.47,plain,primary,2,primary,1,0,,1303639554
n653097352,n653097365,road,0.64,plain,primary,2,primary,0,0,,98720787
n653097355,n653097365,road,0.46,plain,primary,2,primary,1,0,,1135608706
n653097365,n653097383,road,1.05,plain,primary,2,primary,0,0,,157584898
n653097365,n653109503,road,1.19,plain,secondary,2,secondary,0,0,,497520981
n653097383,n653097391,road,0.11,plain,primary,2,primary,0,0,,1303679232
n653097383,n653097400,road,0.86,plain,primary,2,primary,0,0,,1238593177
n653097391,n653097400,road,0.69,plain,primary,2,primary,0,0,,517941876
n653097400,n653107358,road,0.1,plain,primary,2,primary,0,0,,122027972
n653107305,n653107307,road,0.17,plain,primary,2,primary,0,0,,739795308
n653107330,n653107335,road,0.42,plain,primary,2,primary,0,0,,1267017649
n653107335,n653109436,road,0.81,plain,secondary,2,secondary,0,0,,157587547
n653997343,n653997349,road,0.65,plain,secondary,2,secondary,0,0,,51252624
n653997343,n653997350,road,1.32,plain,secondary,2,secondary,0,0,,611496537
n653997349,n653997350,road,0.67,plain,secondary,2,secondary,0,0,,51252625
n653997350,n653997467,road,0.33,plain,secondary,2,secondary,0,0,asphalt,1303693394
n653997362,n653997443,road,3.31,plain,secondary,2,secondary,0,0,asphalt,51252627
n6619010979,n8021477701,road,0.83,plain,MDR,2,secondary,0,0,,860615691
n6619010979,n8021477816,road,0.81,plain,MDR,2,secondary,0,0,,860615703
n6627298091,n6627298094,road,0.27,plain,secondary,2,secondary,0,0,,705400468
n6627298094,n6627298098,road,0.44,plain,secondary,2,secondary,0,0,,705400468
n6627298098,n6627298099,road,0.14,plain,primary,2,primary,0,0,,610288906
n6627298099,n6627298104,road,0.26,plain,secondary,2,secondary,0,0,,705400469
n6627298099,n6627298113,road,0.28,plain,primary,2,primary,0,0,,610288906
n6627298103,n6627298104,road,0.12,plain,secondary,2,secondary,0,0,,705400471
n6627298104,n6627298112,road,0.32,plain,secondary,2,secondary,0,0,,705400471
n6627298112,n6627298113,road,0.2,plain,primary,2,primary,0,0,,705400476
n6627298113,n6627298115,road,0.23,plain,primary,2,primary,0,0,,705400461
n664137361,n664138037,road,1.96,plain,AH1,2,secondary,0,0,,52116578
n664137361,n664138171,road,4.59,hilly,NH6,2,trunk,0,0,,977975334
n664138037,n664138101,road,1.04,plain,AH1,2,secondary,0,0,,52116579
n664138101,n664138171,road,0.79,plain,AH1,2,secondary,0,0,,52116579
n664138171,n9049119916,road,15.16,hilly,NH6,2,trunk,0,0,,977975338
n664140218,n9049119916,road,3.78,plain,NH6,2,trunk,0,0,,977963755
n6705466905,n6705507864,road,0.24,plain,secondary,2,secondary,0,0,,1009831902
n6705466905,n9317365529,road,0.14,plain,secondary,2,secondary,0,0,,1009831900
n6705507864,n9317365580,road,0.45,plain,secondary,2,secondary,0,0,,1009831906
n6707665147,n6710116229,road,0.67,plain,secondary,2,secondary,0,0,,1009831847
n6707665147,n9317365310,road,0.3,plain,secondary,2,secondary,0,0,,1009831848
n6708418097,n9317365493,road,0.33,plain,SH-013,2,primary,0,0,asphalt,1009831891
n6708418097,n9697450907,road,1.43,plain,SH-013,2,primary,0,0,asphalt,713479421
n6708418118,n9697450907,road,0.52,plain,SH-013,2,primary,0,0,asphalt,1055367077
n6708422959,n6708423121,road,1.17,plain,secondary,2,secondary,0,0,,1009831925
n6708423121,n9317365737,road,0.27,plain,secondary,2,secondary,0,0,,1009831927
n6709371815,n6822155537,road,1.35,plain,NH15,2,trunk,0,0,,1054971774
n6709371815,n7947044712,road,3.18,plain,NH15,2,trunk,0,0,,1054669186
n6709612061,n9317365440,road,1.05,plain,secondary,2,secondary,0,0,,1009831886
n6709612061,n9317365493,road,0.78,plain,SH-013,2,primary,0,0,asphalt,1009831888
n6709634381,n9317365395,road,0.88,plain,secondary,2,secondary,0,0,,1009831880
n6709634381,n9317365440,road,0.56,plain,secondary,2,secondary,0,0,,1009831884
n6709853383,n9317365336,road,0.08,plain,secondary,2,secondary,0,0,,1009831863
n6709853383,n9317365377,road,0.31,plain,secondary,2,secondary,0,0,,1009831874
n6709975095,n6709975105,road,0.35,plain,secondary,2,secondary,0,0,,1009831917
n6709975095,n9317365580,road,0.39,plain,secondary,2,secondary,0,0,,1009831912
n6710116229,n9317365232,road,0.36,plain,secondary,2,secondary,0,0,,1009831845
n6710132440,n6710132444,road,0.54,plain,secondary,2,secondary,0,0,,1009831933
n6710132440,n9317365750,road,1.4,plain,secondary,2,secondary,0,0,,1009831931
n6710132444,n6710132448,road,0.63,plain,secondary,2,secondary,0,0,,1009831933
n6710132448,n9317365831,road,0.4,plain,secondary,2,secondary,0,0,,1009831935
n6715092280,n9699656425,road,0.32,plain,SH-013,2,primary,0,0,,402883018
n6715107844,n9699656425,road,0.13,plain,SH-013,2,primary,0,0,,714370008
n6718610776,n6718610778,road,0.39,plain,secondary,2,secondary,0,0,,1056157919
n6718610776,n6760377610,road,2.39,plain,secondary,2,secondary,0,0,,714783494
n6718610778,n6718610781,road,1.0,plain,secondary,2,secondary,0,0,,1056157919
n6718610781,n6782612242,road,0.97,plain,secondary,2,secondary,0,0,,723121720
n6721538844,n6721538845,road,0.2,plain,NH15,2,trunk,1,0,,715148563
n6723554454,n7021077587,road,3.86,hilly,secondary,2,secondary,0,0,,750978156
n6723554614,n7021077587,road,1.43,plain,secondary,2,secondary,0,0,,1053819029
n6723554614,n7021077811,road,4.38,hilly,secondary,2,secondary,0,0,,715390493
n6726354274,n9317365849,road,0.41,plain,secondary,2,secondary,0,0,,1009831939
